NAMESHORT_SB;NAME_SB;PRICE;MONTH_6_PERCENT_CORRECT;MONTH_6_VALUE;MONTH_12_PERCENT_CORRECT;MONTH_12_VALUE;MONTH_24_PERCENT_CORRECT;MONTH_24_VALUE;AVERAGE_PERCENT_CORRECT;AVERAGE_VALUE;BUYS_TOTAL;BUYS_24_PERCENT_CORRECT;PRICE_CHANGE_PERCENT_AVERAGE;PRICE_CHANGE_PERCENT_MEDIAN;BUY_AVERAGE_FAILED_PER_CHANGE;BUY_MEDIAN_FAILED_PER_CHANGE;BUY_AVERAGE_SUCCESS_PER_CHANGE;BUY_MEDIAN_SUCCESS_PER_CHANGE;BUYANDFAIL_MEDIAN_KEYVALUE;BUYANDFAIL_AVERAGE_KEYVALUE;PER_CHANGE_HIGHEST_THROUGH_CURRENT;URL_SB;MARKET_ID;IDENTIFIER_ID;URL_NN
QLRO.ST;QLIRO GROUP;12.74;33.3;91;50.0;120;54.2;201;45.8;137;36;51.4;4.09;2.65;-2.02;-1.2;6.29;6.2;1.8;1.45;1.4;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=QLRO.ST;11;79303;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=79303&marketid=11
QUART-PREF.ST;QUARTIERS PROPERTIES PRF;10.0;22.2;97;22.2;96;30.4;97;24.9;96;11;30.0;0.86;0.5;-0.62;-0.5;2.19;3.08;-0.23;-0.58;1.02;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=QUART-PREF.ST;11;139716;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=139716&marketid=11
RATO-A.ST;RATOS A;39.8;81.2;134;63.9;141;64.3;249;69.8;174;35;52.9;3.53;1.95;-1.52;-1.28;4.78;2.77;0.06;1.01;1.66;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=RATO-A.ST;11;1044;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=1044&marketid=11
RATO-B.ST;RATOS B;32.14;68.4;111;62.9;117;59.5;151;63.6;126;39;61.5;2.66;1.44;-1.06;-0.55;2.83;2.67;0.63;0.53;1.44;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=RATO-B.ST;11;1045;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=1045&marketid=11
RAY-B.ST;RAYSEARCH LABORATORIES B;121.4;93.8;170;73.3;202;66.7;503;77.9;291;33;68.8;5.71;2.91;-0.85;-0.27;8.29;4.4;2.14;4.64;1.8;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=RAY-B.ST;11;1063;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=1063&marketid=11
RECI-B.ST;RECIPHARM AB;94.0;61.1;118;61.1;149;62.9;235;61.7;167;35;67.6;3.3;1.78;-2.13;-1.93;3.63;2.29;0.12;0.96;1.53;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=RECI-B.ST;11;100208;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=100208&marketid=11
REJL-B.ST;REJLERS B;52.0;60.0;108;60.0;148;57.1;207;59.0;154;31;41.9;3.56;1.56;-1.25;-1.02;7.14;2.8;-0.22;1.47;1.7;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=REJL-B.ST;11;37758;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=37758&marketid=11
RENT.NGM;RENTUNDER HOLDING;3.34;75.0;136;77.3;157;77.3;157;76.5;150;11;70.0;5.62;3.8;-3.94;-3.53;5.23;2.99;0.23;1.68;1.42;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=RENT.NGM;13;3R03;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=3R03&marketid=13
RESURS.ST;RESURS HOLDING;56.25;44.4;95;60.0;115;70.4;180;58.3;130;27;69.2;2.55;1.7;-0.78;-0.5;3.69;2.5;0.78;1.51;1.08;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=RESURS.ST;11;121360;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=121360&marketid=11
REZT.ST;REZIDOR HOTEL GROUP;22.55;63.2;123;55.3;117;61.0;145;59.8;128;29;48.3;3.1;2.27;-2.08;-1.89;3.9;3.56;-0.06;0.01;1.76;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=REZT.ST;11;37352;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=37352&marketid=11
RISEN.NGM;RIPASSO ENERGY;7.7;68.8;218;69.4;368;67.5;376;68.6;320;20;57.9;11.08;4.15;-3.43;-2.96;24.54;10.9;4.26;11.96;1.1;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=RISEN.NGM;13;3HJN;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=3HJN&marketid=13
RLS.ST;RUBICON LIFE SCIENCE;6.64;83.3;194;60.7;203;56.9;365;67.0;254;29;50.0;6.75;3.7;-1.85;-1.34;10.61;5.86;1.46;3.58;1.95;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=RLS.ST;11;87701;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=87701&marketid=11
RNBS.ST;RETAIL AND BRANDS;8.45;52.4;94;43.9;95;50.7;146;49.0;111;35;41.2;4.29;2.37;-2.94;-1.55;6.67;3.41;-0.31;0.22;2.4;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=RNBS.ST;11;13467;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=13467&marketid=11
RROS.ST;ROTTNEROS;7.47;80.0;124;51.5;133;52.4;153;61.3;136;31;51.6;3.17;1.91;-1.53;-0.73;4.71;2.73;0.26;0.89;1.15;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=RROS.ST;11;930;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=930&marketid=11
RTC.ST;RETHINKING CARE SWEDEN;1.675;60.0;94;57.1;134;57.1;134;58.1;120;14;46.2;8.05;3.59;-2.33;-2.04;10.63;8.59;2.07;2.86;1.76;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=RTC.ST;11;131080;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=131080&marketid=11
SAAB-B.ST;SAAB B;371.1;72.2;117;81.2;190;66.7;261;73.4;189;36;74.3;2.45;1.33;-0.47;-0.37;3.53;2.74;1.14;1.7;1.16;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SAAB-B.ST;11;1051;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=1051&marketid=11
SAGA-A.ST;SAGAX;;;;;;;;;;;;;;;;;;;;;;;;
SAGA-B.ST;SAGAX B;98.1;43.8;90;47.2;101;50.0;142;47.0;111;35;50.0;2.72;1.87;-1.87;-1.92;4.79;3.22;-0.15;0.66;1.09;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SAGA-B.ST;11;93169;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=93169&marketid=11
SAGA-D.ST;SAGAX LINE D;32.3;35.7;101;53.8;114;52.9;111;47.5;108;17;81.2;1.22;0.63;-0.73;-0.61;1.66;0.65;-0.39;0.41;1.0;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SAGA-D.ST;11;128555;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=128555&marketid=11
SAGA-PREF.ST;SAGAX PRF;35.1;52.9;95;62.1;104;58.0;110;57.7;103;34;67.6;1.11;0.68;-0.66;-0.6;1.14;0.64;-0.56;-0.24;1.05;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SAGA-PREF.ST;11;43046;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=43046&marketid=11
SALT-B.ST;SALTX TECHNOLOGY HOLDING;20.5;69.2;182;61.3;852;58.0;6469;62.8;2501;34;58.8;13.88;7.42;-3.65;-2.23;28.78;17.04;8.3;14.62;2.35;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SALT-B.ST;11;108329;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=108329&marketid=11
SALT-TO-2B.ST;SALTX TECHNOLOGY HOLDING SUBSCR OPT;;;;;;;;;;;;;;;;;;;;;;;;
SAND.ST;SANDVIK;148.85;61.5;118;48.8;111;51.7;169;54.0;132;44;63.6;2.15;1.53;-1.13;-0.96;3.27;2.77;0.61;0.87;1.05;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SAND.ST;11;4928;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=4928&marketid=11
SANION.ST;SANIONA A/S;27.0;71.4;125;76.7;210;75.0;1096;74.4;477;32;74.2;7.65;4.18;-2.64;-2.53;9.68;5.41;2.56;5.7;1.8;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SANION.ST;11;100428;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=100428&marketid=11
SAPIAB.ST;SALTANGEN;124.4;52.6;112;41.5;109;42.5;118;45.5;113;36;57.1;1.12;0.76;-0.66;-0.5;1.8;1.5;-0.16;-0.06;1.06;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SAPIAB.ST;11;105300;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=105300&marketid=11
SARSYS.NGM;SCANDINAVIAN AIRPORT AND ROAD SYSTEM;5.26;23.5;59;27.6;41;27.6;41;26.2;47;14;21.4;4.4;4.17;-5.67;-4.51;3.32;1.97;-3.92;-4.55;1.4;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SARSYS.NGM;13;3M8Q;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=3M8Q&marketid=13
SAS.ST;SAS;19.78;55.0;122;59.4;216;55.3;263;56.6;200;38;45.9;4.12;2.19;-2.42;-1.1;7.77;4.94;0.87;1.46;1.3;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SAS.ST;11;13557;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=13557&marketid=11
SAS-PREF.ST;SAS PRF;;;;;;;;;;;;;;;;;;;;;;;;
SAVOS.ST;SAVO SOLAR;0.62;62.5;176;65.6;1943;65.6;5949;64.6;2689;30;60.0;12.98;4.41;-3.3;-3.23;20.22;4.53;0.63;10.01;5.43;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SAVOS.ST;11;108026;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=108026&marketid=11
SAXG.ST;SAXLUND GROUP;1.98;31.6;98;35.3;137;46.2;154;37.7;129;32;28.1;4.91;2.2;-3.84;-2.09;2.16;1.63;-1.84;-2.95;16.3;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SAXG.ST;11;32880;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=32880&marketid=11
SBB-B.ST;SAMHALLSBYGGNADSBOLAGET I NORDEN;7.07;45.0;99;57.1;145;51.3;270;51.1;171;39;50.0;5.1;2.52;-2.21;-1.67;8.24;7.42;2.08;2.22;1.31;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SBB-B.ST;11;103614;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=103614&marketid=11
SCA-A.ST;SVENSKA CELLULOSA A;86.0;57.1;129;45.0;145;56.6;181;52.9;151;38;59.5;2.44;1.21;-0.87;-0.63;3.62;1.26;-0.31;1.0;1.13;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SCA-A.ST;11;322;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=322&marketid=11
SCA-B.ST;SVENSKA CELLULOSA B;86.0;68.8;134;61.1;151;53.7;154;61.2;146;41;65.0;2.13;1.12;-1.26;-1.01;3.19;2.53;0.49;0.83;1.02;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SCA-B.ST;11;323;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=323&marketid=11
SCST.ST;SCANDI STANDARD;57.7;30.0;92;34.1;84;45.0;107;36.4;94;40;46.2;1.93;1.42;-1.22;-1.26;2.55;1.82;-0.64;-0.28;1.12;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SCST.ST;11;101634;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=101634&marketid=11
SDIP-B.ST;SDIPTECH;41.1;73.7;128;64.3;127;64.3;127;67.4;127;14;53.8;3.33;2.05;-2.62;-1.59;4.66;2.39;-0.25;0.5;1.19;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SDIP-B.ST;11;137416;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=137416&marketid=11
SDIP-PREF.ST;SDIPTECH PRF;105.0;11.1;89;30.0;100;31.2;96;24.1;95;32;32.3;1.15;0.72;-0.55;-0.54;2.9;1.51;-0.68;-0.24;1.02;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SDIP-PREF.ST;11;106736;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=106736&marketid=11
SDOS.ST;SCANDIDOS;5.64;64.3;121;65.4;223;48.4;215;59.4;186;32;54.8;5.36;2.95;-2.92;-2.29;8.43;7.0;2.0;2.5;1.3;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SDOS.ST;11;100380;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=100380&marketid=11
SEAM.ST;SEAMLESS DISTRIBUTION B;;;;;;;;;;;;;;;;;;;;;;;;
SEB-A.ST;SE BANKEN A;92.78;45.0;98;50.0;94;59.0;136;51.3;109;39;55.3;1.94;0.86;-1.02;-0.63;3.44;3.57;0.89;0.65;1.1;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SEB-A.ST;11;281;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=281&marketid=11
SEB-C.ST;SE BANKEN C;96.7;75.0;106;63.9;103;64.3;146;67.7;118;35;70.6;1.82;0.99;-0.78;-0.68;2.22;1.57;0.11;0.54;1.06;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SEB-C.ST;11;282;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=282&marketid=11
SECARE.ST;SWEDENCARE;34.0;52.6;125;61.3;133;54.9;123;56.3;127;25;60.0;3.12;2.23;-2.37;-1.54;4.41;3.23;0.52;0.9;1.03;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SECARE.ST;11;123400;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=123400&marketid=11
SECI.ST;SECITS HOLDING;8.12;50.0;75;54.2;87;54.2;87;52.8;83;12;36.4;5.74;4.68;-5.09;-5.02;7.6;5.22;-2.09;-1.27;1.96;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SECI.ST;11;137562;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=137562&marketid=11
SECT-B.ST;SECTRA B;175.8;36.4;108;41.2;128;45.2;194;40.9;143;36;58.3;3.28;1.95;-1.74;-1.73;5.54;4.38;1.03;1.7;1.06;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SECT-B.ST;11;3083;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=3083&marketid=11
SECU-B.ST;SECURITAS B;139.05;78.6;111;73.3;132;66.1;142;72.7;128;31;70.0;2.14;1.44;-0.93;-0.55;2.47;2.44;0.74;0.65;1.07;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SECU-B.ST;11;401;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=401&marketid=11
SEMC.ST;SEMCON;52.8;50.0;125;50.0;139;45.6;208;48.5;157;34;48.5;3.15;1.53;-1.36;-1.29;6.39;2.79;-0.11;1.6;1.15;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SEMC.ST;11;1054;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=1054&marketid=11
SENS.ST;SENSYS GATSO;1.306;63.2;232;59.5;356;64.4;513;62.4;367;36;58.3;6.25;2.85;-2.28;-1.38;9.07;5.47;1.81;3.54;2.31;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SENS.ST;11;12241;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=12241&marketid=11
SERT.ST;SERSTECH;1.79;57.1;267;59.4;483;56.2;7524;57.6;2758;32;41.9;16.94;5.36;-4.09;-2.53;53.08;14.46;3.79;19.06;2.48;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SERT.ST;11;96216;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=96216&marketid=11
SES.ST;SCAND ENVIRO SYS;1.85;57.1;529;53.6;590;52.9;1288;54.5;802;34;45.5;9.54;4.09;-2.33;-1.86;24.51;12.5;3.87;9.08;1.6;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SES.ST;11;101603;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=101603&marketid=11
SEYE.ST;SMART EYE;36.5;80.0;84;68.4;96;70.0;109;72.8;96;20;73.7;4.76;2.29;-2.58;-1.78;3.38;2.61;0.66;1.01;1.32;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SEYE.ST;11;128635;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=128635&marketid=11
SEZI.ST;SENZIME;7.9;55.6;90;52.8;120;54.7;174;54.4;128;32;58.1;5.97;3.76;-4.05;-3.68;6.73;4.45;0.24;1.41;1.1;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SEZI.ST;11;56147;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=56147&marketid=11
SF.ST;STILLFRONT GROUP;181.2;87.5;196;70.0;316;60.6;399;72.7;303;33;65.6;5.76;3.01;-2.47;-2.24;8.97;3.17;0.51;4.23;1.05;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SF.ST;11;116312;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=116312&marketid=11
SHB-A.ST;SVENSKA HANDELSBANKEN A;100.7;75.0;108;64.7;107;62.7;140;67.5;118;37;56.8;2.01;1.09;-1.64;-0.79;3.26;3.03;0.58;0.34;1.15;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SHB-A.ST;11;340;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=340&marketid=11
SHB-B.ST;HANDELSBANKEN B;108.0;60.0;113;71.1;128;68.4;165;66.5;135;38;67.6;1.86;1.39;-1.05;-1.02;2.51;1.8;0.09;0.56;1.11;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SHB-B.ST;11;341;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=341&marketid=11
SHOT.ST;SCANDIC HOTELS GROUP;80.5;61.1;118;53.1;125;48.5;165;54.2;136;33;59.4;3.25;1.72;-2.88;-1.35;5.31;2.18;-0.05;1.18;1.32;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SHOT.ST;11;115964;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=115964&marketid=11
SIMRIS-B.ST;SIMRIS ALG;10.75;69.2;168;50.0;169;57.1;258;58.8;198;24;50.0;6.24;3.16;-2.13;-1.44;10.34;6.59;1.77;3.3;2.22;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SIMRIS-B.ST;11;121365;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=121365&marketid=11
SINT.ST;SINTERCAST;65.4;54.5;121;42.4;104;43.5;100;46.8;108;34;35.3;2.0;1.23;-1.39;-1.06;2.7;2.03;-0.77;-0.75;1.34;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SINT.ST;11;1058;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=1058&marketid=11
SJR-B.ST;SJR B;47.2;63.2;116;56.8;134;56.2;144;58.7;131;36;58.3;2.24;1.38;-1.3;-0.95;3.47;2.07;0.01;0.68;1.02;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SJR-B.ST;11;39303;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=39303&marketid=11
SKA-B.ST;SKANSKA B;166.6;43.8;105;52.6;116;51.2;134;49.2;118;41;55.0;1.81;1.05;-0.96;-0.63;2.23;1.74;-0.13;-0.01;1.28;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SKA-B.ST;11;283;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=283&marketid=11
SKF-A.ST;SKF A;173.0;68.2;110;61.9;139;57.0;172;62.4;140;43;57.1;2.29;1.23;-0.95;-0.5;3.5;2.21;0.25;0.79;1.15;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SKF-A.ST;11;284;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=284&marketid=11
SKF-B.ST;SKF B;173.1;78.6;113;55.9;132;59.7;171;64.7;138;38;60.5;2.55;1.36;-1.32;-0.73;3.92;2.89;0.66;1.05;1.14;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SKF-B.ST;11;285;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=285&marketid=11
SKIS-B.ST;SKISTAR B;163.0;92.9;131;81.2;208;59.2;266;77.8;201;35;60.0;3.36;1.8;-0.9;-0.83;5.73;4.22;1.4;2.28;1.27;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SKIS-B.ST;11;939;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=939&marketid=11
SMF.ST;SEMAFO;23.45;66.7;123;56.8;117;60.9;313;61.5;184;34;61.8;6.16;3.61;-4.19;-3.12;8.08;7.67;2.75;2.59;2.12;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SMF.ST;11;84981;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=84981&marketid=11
SNM.ST;SHAMARAN PETROLEUM;0.4725;65.0;154;69.0;207;59.7;376;64.6;245;33;54.5;5.91;3.79;-3.08;-2.48;9.43;4.58;0.57;2.94;1.89;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SNM.ST;11;82824;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=82824&marketid=11
SOBI.ST;SWEDISH ORPHAN BIOVITRUM;141.45;81.2;123;67.6;120;59.0;133;69.3;125;39;63.2;2.62;1.94;-1.74;-1.64;3.15;3.0;0.49;0.55;1.0;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SOBI.ST;11;36316;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=36316&marketid=11
SOF-B.ST;SOFTRONIC B;14.85;50.0;115;50.0;162;41.9;173;47.3;150;31;53.3;3.04;1.78;-1.43;-1.23;6.05;5.73;1.68;1.76;1.0;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SOF-B.ST;11;1546;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=1546&marketid=11
SOLT.ST;SOLTECH ENERGY;8.91;64.7;178;66.7;308;71.2;450;67.5;312;25;61.5;7.93;4.95;-2.32;-1.86;9.73;4.94;1.52;4.29;2.24;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SOLT.ST;11;110738;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=110738&marketid=11
SONE.ST;SONETEL;12.0;25.0;64;50.0;109;50.0;109;41.7;94;10;44.4;9.06;6.92;-8.39;-9.47;8.56;5.94;-3.43;-1.66;2.62;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SONE.ST;11;136229;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=136229&marketid=11
SOSIL.NGM;SOTKAMO SILVER;3.605;47.1;105;42.9;79;50.8;290;46.9;158;30;46.7;6.42;3.03;-3.16;-2.77;13.34;5.41;0.25;3.75;1.43;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SOSIL.NGM;13;85;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=85&marketid=13
SPIFFX.ST;SPIFFX;2.0;66.7;514;74.1;804;57.1;1095;66.0;804;28;48.1;12.98;7.18;-5.9;-5.83;26.73;20.23;5.9;9.0;1.8;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SPIFFX.ST;11;108517;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=108517&marketid=11
SPOR.ST;SPORTAMORE;117.2;82.4;148;78.8;226;71.0;538;77.4;304;34;69.7;5.33;3.43;-1.41;-1.08;8.7;5.13;2.45;4.84;1.31;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SPOR.ST;11;90180;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=90180&marketid=11
SPRINT.ST;SPRINT BIOSCIENCE;11.5;25.0;58;39.3;81;48.3;131;37.5;90;29;32.1;5.96;3.1;-3.39;-2.49;10.04;3.43;-1.39;0.12;4.44;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SPRINT.ST;11;103613;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=103613&marketid=11
SRNKE-B.ST;SERNEKE GROUP;91.7;65.0;118;62.5;144;61.4;149;63.0;137;22;61.9;2.69;1.69;-1.08;-1.02;3.39;2.12;0.12;0.89;1.33;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SRNKE-B.ST;11;129023;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=129023&marketid=11
SSAB-A.ST;SSAB A;45.61;55.0;120;62.5;155;65.8;334;61.1;203;38;64.9;4.78;3.33;-2.74;-1.58;7.35;4.29;1.43;3.01;1.05;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SSAB-A.ST;11;300;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=300&marketid=11
SSAB-B.ST;SSAB B;37.16;75.0;125;77.1;178;69.5;341;73.9;214;41;62.5;4.17;2.67;-2.36;-1.57;7.04;5.26;1.9;2.72;1.07;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SSAB-B.ST;11;301;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=301&marketid=11
SSM.ST;SSM HOLDING;14.14;70.6;183;62.5;180;62.5;180;65.2;181;12;54.5;7.15;3.44;-2.19;-0.98;5.51;3.36;0.59;1.21;2.94;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SSM.ST;11;135659;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=135659&marketid=11
STAR-A.ST;STARBREEZE A;10.16;75.0;210;76.7;280;73.2;775;75.0;421;28;74.1;7.33;4.35;-2.45;-1.27;9.1;5.33;2.82;5.31;2.3;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=STAR-A.ST;11;110197;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=110197&marketid=11
